epoch;accuracy;loss;val_accuracy;val_loss
0;0.8909485340118408;0.26242366433143616;0.9486204981803894;0.15137527883052826
1;0.9598756432533264;0.11231335997581482;0.947494387626648;0.1458425372838974
2;0.9677362442016602;0.09199006110429764;0.9336993098258972;0.19239448010921478
0;0.8896580338478088;0.26851436495780945;0.9536880850791931;0.13432642817497253
1;0.9639232754707336;0.10520416498184204;0.9390484094619751;0.17613352835178375
2;0.9779433608055115;0.06673019379377365;0.9500281810760498;0.16358809173107147
0;0.8978706002235413;0.24882878363132477;0.9508727192878723;0.14791221916675568
1;0.9654484391212463;0.10270930826663971;0.9528434872627258;0.14345796406269073
2;0.9819909930229187;0.05280524492263794;0.9494650959968567;0.1623806357383728
